subject,item,resp,correct,rt,age,gender,income,edu
120,10,8,0,13738,33,Male,35000-49999,BachelorDegree
120,11,8,0,121929,33,Male,35000-49999,BachelorDegree
120,12,3,0,6450,33,Male,35000-49999,BachelorDegree
120,13,4,0,71618,33,Male,35000-49999,BachelorDegree
120,14,3,0,4783,33,Male,35000-49999,BachelorDegree
120,15,2,1,10853,33,Male,35000-49999,BachelorDegree
120,16,6,0,59250,33,Male,35000-49999,BachelorDegree
120,17,4,0,20121,33,Male,35000-49999,BachelorDegree
120,18,3,0,5033,33,Male,35000-49999,BachelorDegree
120,19,2,0,3870,33,Male,35000-49999,BachelorDegree
120,20,3,0,40057,33,Male,35000-49999,BachelorDegree
120,21,8,1,4471,33,Male,35000-49999,BachelorDegree
120,22,8,0,249231,33,Male,35000-49999,BachelorDegree
120,23,8,0,19509,33,Male,35000-49999,BachelorDegree
120,24,2,0,9195,33,Male,35000-49999,BachelorDegree
120,25,5,0,69680,33,Male,35000-49999,BachelorDegree
120,26,3,0,122060,33,Male,35000-49999,BachelorDegree
120,27,4,0,10720,33,Male,35000-49999,BachelorDegree
120,28,5,1,93765,33,Male,35000-49999,BachelorDegree
120,29,3,0,72626,33,Male,35000-49999,BachelorDegree
120,30,2,0,79764,33,Male,35000-49999,BachelorDegree
120,31,3,0,89566,33,Male,35000-49999,BachelorDegree
120,32,6,0,71743,33,Male,35000-49999,BachelorDegree
120,33,3,0,20946,33,Male,35000-49999,BachelorDegree
120,34,3,0,9771,33,Male,35000-49999,BachelorDegree
120,35,1,0,6538,33,Male,35000-49999,BachelorDegree
120,36,8,0,60164,33,Male,35000-49999,BachelorDegree
121,1,5,1,13828,26,Male,35000-49999,BachelorDegree
121,2,1,1,27716,26,Male,35000-49999,BachelorDegree
121,3,7,1,16617,26,Male,35000-49999,BachelorDegree
121,4,4,1,20177,26,Male,35000-49999,BachelorDegree
121,5,3,1,23954,26,Male,35000-49999,BachelorDegree
121,6,1,1,13644,26,Male,35000-49999,BachelorDegree
121,7,6,1,17764,26,Male,35000-49999,BachelorDegree
121,8,1,1,13044,26,Male,35000-49999,BachelorDegree
121,9,8,1,12006,26,Male,35000-49999,BachelorDegree
121,10,8,0,41039,26,Male,35000-49999,BachelorDegree
121,11,5,1,14277,26,Male,35000-49999,BachelorDegree
121,12,6,1,12416,26,Male,35000-49999,BachelorDegree
121,13,5,0,31833,26,Male,35000-49999,BachelorDegree
121,14,1,1,27371,26,Male,35000-49999,BachelorDegree
121,15,2,1,8145,26,Male,35000-49999,BachelorDegree
121,16,4,1,28614,26,Male,35000-49999,BachelorDegree
121,17,6,1,16497,26,Male,35000-49999,BachelorDegree
121,18,7,1,21037,26,Male,35000-49999,BachelorDegree
121,19,3,1,19960,26,Male,35000-49999,BachelorDegree
121,20,2,0,34821,26,Male,35000-49999,BachelorDegree
121,21,4,0,18856,26,Male,35000-49999,BachelorDegree
121,22,7,1,21453,26,Male,35000-49999,BachelorDegree
121,23,6,1,24421,26,Male,35000-49999,BachelorDegree
121,24,1,0,16782,26,Male,35000-49999,BachelorDegree
121,25,2,0,24667,26,Male,35000-49999,BachelorDegree
121,26,2,1,50961,26,Male,35000-49999,BachelorDegree
121,27,7,1,42246,26,Male,35000-49999,BachelorDegree
121,28,4,0,58828,26,Male,35000-49999,BachelorDegree
121,29,7,0,67753,26,Male,35000-49999,BachelorDegree
121,30,5,1,117427,26,Male,35000-49999,BachelorDegree
121,31,4,1,52163,26,Male,35000-49999,BachelorDegree
121,32,4,0,76651,26,Male,35000-49999,BachelorDegree
121,33,7,0,46304,26,Male,35000-49999,BachelorDegree
121,34,1,1,76494,26,Male,35000-49999,BachelorDegree
121,35,3,1,25571,26,Male,35000-49999,BachelorDegree
121,36,1,0,99743,26,Male,35000-49999,BachelorDegree
122,1,5,1,23557,27,Female,50000-74999,BachelorDegree
122,2,1,1,37623,27,Female,50000-74999,BachelorDegree
122,3,7,1,16937,27,Female,50000-74999,BachelorDegree
122,4,4,1,27875,27,Female,50000-74999,BachelorDegree
122,5,3,1,15441,27,Female,50000-74999,BachelorDegree
122,6,1,1,29872,27,Female,50000-74999,BachelorDegree
122,7,6,1,8002,27,Female,50000-74999,BachelorDegree
122,8,1,1,32624,27,Female,50000-74999,BachelorDegree
122,9,8,1,18188,27,Female,50000-74999,BachelorDegree
122,10,4,1,37250,27,Female,50000-74999,BachelorDegree
122,11,5,1,7313,27,Female,50000-74999,BachelorDegree
122,12,6,1,11746,27,Female,50000-74999,BachelorDegree
122,13,7,0,47314,27,Female,50000-74999,BachelorDegree
122,14,1,1,99565,27,Female,50000-74999,BachelorDegree
122,15,8,0,16687,27,Female,50000-74999,BachelorDegree
122,16,1,0,12684,27,Female,50000-74999,BachelorDegree
122,17,6,1,31252,27,Female,50000-74999,BachelorDegree
122,18,5,0,39997,27,Female,50000-74999,BachelorDegree
122,19,3,1,33941,27,Female,50000-74999,BachelorDegree
122,20,2,0,16750,27,Female,50000-74999,BachelorDegree
122,21,4,0,27749,27,Female,50000-74999,BachelorDegree
122,22,7,1,158000,27,Female,50000-74999,BachelorDegree
122,23,4,0,13747,27,Female,50000-74999,BachelorDegree
122,24,8,0,24812,27,Female,50000-74999,BachelorDegree
122,25,7,1,37252,27,Female,50000-74999,BachelorDegree
122,26,5,0,10560,27,Female,50000-74999,BachelorDegree
122,27,5,0,58750,27,Female,50000-74999,BachelorDegree
122,28,2,0,19312,27,Female,50000-74999,BachelorDegree
122,29,5,0,27438,27,Female,50000-74999,BachelorDegree
122,30,1,0,35876,27,Female,50000-74999,BachelorDegree
122,31,7,0,14624,27,Female,50000-74999,BachelorDegree
122,32,3,0,4060,27,Female,50000-74999,BachelorDegree
122,33,3,0,3813,27,Female,50000-74999,BachelorDegree
122,34,3,0,5937,27,Female,50000-74999,BachelorDegree
122,35,4,0,12816,27,Female,50000-74999,BachelorDegree
122,36,5,0,108248,27,Female,50000-74999,BachelorDegree
123,1,2,0,52844,45,Male,75000-99999,AssociateDegree
123,2,1,1,45391,45,Male,75000-99999,AssociateDegree
123,3,7,1,27917,45,Male,75000-99999,AssociateDegree
123,4,7,0,22644,45,Male,75000-99999,AssociateDegree
123,5,7,0,35128,45,Male,75000-99999,AssociateDegree
123,6,4,0,55426,45,Male,75000-99999,AssociateDegree
123,7,6,1,21763,45,Male,75000-99999,AssociateDegree
123,8,1,1,69119,45,Male,75000-99999,AssociateDegree
123,9,5,0,24860,45,Male,75000-99999,AssociateDegree
123,10,8,0,48562,45,Male,75000-99999,AssociateDegree
123,11,5,1,65005,45,Male,75000-99999,AssociateDegree
123,12,6,1,36709,45,Male,75000-99999,AssociateDegree
123,13,3,0,72839,45,Male,75000-99999,AssociateDegree
123,14,1,1,59600,45,Male,75000-99999,AssociateDegree
123,15,2,1,77891,45,Male,75000-99999,AssociateDegree
123,16,5,0,75038,45,Male,75000-99999,AssociateDegree
123,17,3,0,20638,45,Male,75000-99999,AssociateDegree
123,18,2,0,55906,45,Male,75000-99999,AssociateDegree
123,19,5,0,45365,45,Male,75000-99999,AssociateDegree
123,20,8,1,55170,45,Male,75000-99999,AssociateDegree
123,21,4,0,28996,45,Male,75000-99999,AssociateDegree
123,22,4,0,83364,45,Male,75000-99999,AssociateDegree
123,23,8,0,55693,45,Male,75000-99999,AssociateDegree
123,24,1,0,62849,45,Male,75000-99999,AssociateDegree
123,25,2,0,47767,45,Male,75000-99999,AssociateDegree
123,26,3,0,47319,45,Male,75000-99999,AssociateDegree
123,27,2,0,35051,45,Male,75000-99999,AssociateDegree
123,28,3,0,38747,45,Male,75000-99999,AssociateDegree
123,29,8,0,44866,45,Male,75000-99999,AssociateDegree
123,30,1,0,45522,45,Male,75000-99999,AssociateDegree
123,31,3,0,90211,45,Male,75000-99999,AssociateDegree
123,32,1,0,57875,45,Male,75000-99999,AssociateDegree
123,33,8,0,43539,45,Male,75000-99999,AssociateDegree
123,34,2,0,70296,45,Male,75000-99999,AssociateDegree
123,35,1,0,125105,45,Male,75000-99999,AssociateDegree
123,36,1,0,54174,45,Male,75000-99999,AssociateDegree
124,1,5,1,32887,30,Male,35000-49999,MastersDegree
124,2,4,0,5636,30,Male,35000-49999,MastersDegree
124,3,6,0,1929,30,Male,35000-49999,MastersDegree
124,4,2,0,1609,30,Male,35000-49999,MastersDegree
124,5,7,0,2009,30,Male,35000-49999,MastersDegree
124,6,6,0,1739,30,Male,35000-49999,MastersDegree
124,7,5,0,1289,30,Male,35000-49999,MastersDegree
124,8,1,1,2760,30,Male,35000-49999,MastersDegree
124,9,8,1,2213,30,Male,35000-49999,MastersDegree
124,10,2,0,1404,30,Male,35000-49999,MastersDegree
124,11,6,0,3034,30,Male,35000-49999,MastersDegree
124,12,5,0,1455,30,Male,35000-49999,MastersDegree
124,13,4,0,2625,30,Male,35000-49999,MastersDegree
124,14,5,0,1573,30,Male,35000-49999,MastersDegree
124,15,2,1,1185,30,Male,35000-49999,MastersDegree
124,16,8,0,1074,30,Male,35000-49999,MastersDegree
124,17,4,0,1690,30,Male,35000-49999,MastersDegree
124,18,5,0,1319,30,Male,35000-49999,MastersDegree
124,19,6,0,1470,30,Male,35000-49999,MastersDegree
124,20,2,0,1149,30,Male,35000-49999,MastersDegree
124,21,1,0,1710,30,Male,35000-49999,MastersDegree
124,22,5,0,1649,30,Male,35000-49999,MastersDegree
124,23,6,1,1180,30,Male,35000-49999,MastersDegree
124,24,4,0,3379,30,Male,35000-49999,MastersDegree
124,25,5,0,2079,30,Male,35000-49999,MastersDegree
124,26,2,1,2200,30,Male,35000-49999,MastersDegree
124,27,6,0,1428,30,Male,35000-49999,MastersDegree
124,28,5,1,2641,30,Male,35000-49999,MastersDegree
124,29,4,0,1638,30,Male,35000-49999,MastersDegree
124,30,3,0,1420,30,Male,35000-49999,MastersDegree
124,31,5,0,2329,30,Male,35000-49999,MastersDegree
124,32,4,0,2309,30,Male,35000-49999,MastersDegree
124,33,4,0,184967,30,Male,35000-49999,MastersDegree
124,34,2,0,1006,30,Male,35000-49999,MastersDegree
124,35,5,0,1470,30,Male,35000-49999,MastersDegree
124,36,1,0,1829,30,Male,35000-49999,MastersDegree
125,1,5,1,29128,31,Male,50000-74999,GradHS
125,2,1,1,31958,31,Male,50000-74999,GradHS
125,3,7,1,44733,31,Male,50000-74999,GradHS
125,4,4,1,12703,31,Male,50000-74999,GradHS
125,5,3,1,30154,31,Male,50000-74999,GradHS
125,6,1,1,39360,31,Male,50000-74999,GradHS
125,7,6,1,29991,31,Male,50000-74999,GradHS
125,8,1,1,68859,31,Male,50000-74999,GradHS
125,9,8,1,21132,31,Male,50000-74999,GradHS
125,10,1,0,41707,31,Male,50000-74999,GradHS
125,11,5,1,30687,31,Male,50000-74999,GradHS
125,12,6,1,16252,31,Male,50000-74999,GradHS
125,13,2,1,128591,31,Male,50000-74999,GradHS
125,14,1,1,36193,31,Male,50000-74999,GradHS
125,15,6,0,29905,31,Male,50000-74999,GradHS
125,16,1,0,25321,31,Male,50000-74999,GradHS
125,17,6,1,13645,31,Male,50000-74999,GradHS
125,18,7,1,41688,31,Male,50000-74999,GradHS
125,19,5,0,166857,31,Male,50000-74999,GradHS
125,20,8,1,38554,31,Male,50000-74999,GradHS
125,21,4,0,53153,31,Male,50000-74999,GradHS
125,22,3,0,236836,31,Male,50000-74999,GradHS
125,23,6,1,26582,31,Male,50000-74999,GradHS
125,24,1,0,20017,31,Male,50000-74999,GradHS
125,25,7,1,52726,31,Male,50000-74999,GradHS
125,26,6,0,72831,31,Male,50000-74999,GradHS
125,27,2,0,62538,31,Male,50000-74999,GradHS
125,28,6,0,39460,31,Male,50000-74999,GradHS
125,29,7,0,57053,31,Male,50000-74999,GradHS
125,30,2,0,47711,31,Male,50000-74999,GradHS
125,31,5,0,83770,31,Male,50000-74999,GradHS
125,32,5,0,69902,31,Male,50000-74999,GradHS
125,33,7,0,45869,31,Male,50000-74999,GradHS
125,34,3,0,25144,31,Male,50000-74999,GradHS
125,35,6,0,11228,31,Male,50000-74999,GradHS
125,36,4,0,22305,31,Male,50000-74999,GradHS
126,1,4,0,17288,36,Male,16000-24999,SomeColl
126,2,3,0,2021,36,Male,16000-24999,SomeColl
126,3,6,0,8762,36,Male,16000-24999,SomeColl
126,4,4,1,9307,36,Male,16000-24999,SomeColl
126,5,4,0,4302,36,Male,16000-24999,SomeColl
126,6,3,0,4479,36,Male,16000-24999,SomeColl
126,7,3,0,4616,36,Male,16000-24999,SomeColl
126,8,3,0,2738,36,Male,16000-24999,SomeColl
126,9,4,0,3069,36,Male,16000-24999,SomeColl
126,10,4,1,1223,36,Male,16000-24999,SomeColl
126,11,3,0,1282,36,Male,16000-24999,SomeColl
126,12,3,0,3863,36,Male,16000-24999,SomeColl
126,13,3,0,1425,36,Male,16000-24999,SomeColl
126,14,2,0,1874,36,Male,16000-24999,SomeColl
126,15,4,0,2019,36,Male,16000-24999,SomeColl
126,16,4,1,3560,36,Male,16000-24999,SomeColl
126,17,4,0,1885,36,Male,16000-24999,SomeColl
126,18,4,0,1597,36,Male,16000-24999,SomeColl
126,19,4,0,1370,36,Male,16000-24999,SomeColl
126,20,3,0,4443,36,Male,16000-24999,SomeColl
126,21,4,0,1558,36,Male,16000-24999,SomeColl
126,22,3,0,4597,36,Male,16000-24999,SomeColl
126,23,4,0,4758,36,Male,16000-24999,SomeColl
126,24,4,0,5399,36,Male,16000-24999,SomeColl
126,25,4,0,7002,36,Male,16000-24999,SomeColl
126,26,4,0,3666,36,Male,16000-24999,SomeColl
126,27,4,0,1691,36,Male,16000-24999,SomeColl
126,28,4,0,8271,36,Male,16000-24999,SomeColl
126,29,3,0,4042,36,Male,16000-24999,SomeColl
126,30,4,0,14765,36,Male,16000-24999,SomeColl
126,31,4,1,1552,36,Male,16000-24999,SomeColl
126,32,4,0,1410,36,Male,16000-24999,SomeColl
126,33,3,0,1601,36,Male,16000-24999,SomeColl
126,34,4,0,1191,36,Male,16000-24999,SomeColl
126,35,4,0,3904,36,Male,16000-24999,SomeColl
126,36,5,0,13649,36,Male,16000-24999,SomeColl
127,1,5,1,13290,35,Female,16000-24999,AssociateDegree
127,2,1,1,6207,35,Female,16000-24999,AssociateDegree
127,3,7,1,7579,35,Female,16000-24999,AssociateDegree
127,4,4,1,12103,35,Female,16000-24999,AssociateDegree
127,5,3,1,7741,35,Female,16000-24999,AssociateDegree
127,6,1,1,14144,35,Female,16000-24999,AssociateDegree
127,7,6,1,6639,35,Female,16000-24999,AssociateDegree
127,8,1,1,16953,35,Female,16000-24999,AssociateDegree
127,9,8,1,5993,35,Female,16000-24999,AssociateDegree
127,10,4,1,8183,35,Female,16000-24999,AssociateDegree
127,11,5,1,7458,35,Female,16000-24999,AssociateDegree
127,12,6,1,6304,35,Female,16000-24999,AssociateDegree
127,13,2,1,14421,35,Female,16000-24999,AssociateDegree
127,14,1,1,13904,35,Female,16000-24999,AssociateDegree
127,15,2,1,14759,35,Female,16000-24999,AssociateDegree
127,16,4,1,10089,35,Female,16000-24999,AssociateDegree
127,17,3,0,15864,35,Female,16000-24999,AssociateDegree
127,18,7,1,29687,35,Female,16000-24999,AssociateDegree
127,19,5,0,30993,35,Female,16000-24999,AssociateDegree
127,20,8,1,27552,35,Female,16000-24999,AssociateDegree
127,21,8,1,15424,35,Female,16000-24999,AssociateDegree
127,22,7,1,14727,35,Female,16000-24999,AssociateDegree
127,23,6,1,17769,35,Female,16000-24999,AssociateDegree
127,24,2,0,18735,35,Female,16000-24999,AssociateDegree
127,25,2,0,15303,35,Female,16000-24999,AssociateDegree
127,26,1,0,28392,35,Female,16000-24999,AssociateDegree
127,27,4,0,13264,35,Female,16000-24999,AssociateDegree
127,28,2,0,15578,35,Female,16000-24999,AssociateDegree
127,29,8,0,11535,35,Female,16000-24999,AssociateDegree
127,30,3,0,13848,35,Female,16000-24999,AssociateDegree
127,31,7,0,18872,35,Female,16000-24999,AssociateDegree
127,32,2,0,7479,35,Female,16000-24999,AssociateDegree
127,33,5,1,18547,35,Female,16000-24999,AssociateDegree
127,34,3,0,5656,35,Female,16000-24999,AssociateDegree
127,35,5,0,11164,35,Female,16000-24999,AssociateDegree
127,36,1,0,6186,35,Female,16000-24999,AssociateDegree
128,1,5,1,30863,36,Female,100000+,BachelorDegree
128,2,8,0,16377,36,Female,100000+,BachelorDegree
128,3,7,1,25704,36,Female,100000+,BachelorDegree
128,4,4,1,5245,36,Female,100000+,BachelorDegree
128,5,1,0,9039,36,Female,100000+,BachelorDegree
128,6,8,0,2670,36,Female,100000+,BachelorDegree
128,7,6,1,10062,36,Female,100000+,BachelorDegree
128,8,8,0,15886,36,Female,100000+,BachelorDegree
128,9,8,1,6598,36,Female,100000+,BachelorDegree
128,10,7,0,7040,36,Female,100000+,BachelorDegree
128,11,6,0,4926,36,Female,100000+,BachelorDegree
128,12,6,1,19618,36,Female,100000+,BachelorDegree
128,13,1,0,9598,36,Female,100000+,BachelorDegree
128,14,4,0,11637,36,Female,100000+,BachelorDegree
128,15,8,0,10131,36,Female,100000+,BachelorDegree
128,16,4,1,11441,36,Female,100000+,BachelorDegree
128,17,3,0,29190,36,Female,100000+,BachelorDegree
128,18,1,0,8923,36,Female,100000+,BachelorDegree
128,19,7,0,20234,36,Female,100000+,BachelorDegree
128,20,7,0,14963,36,Female,100000+,BachelorDegree
128,21,5,0,10815,36,Female,100000+,BachelorDegree
128,22,4,0,5265,36,Female,100000+,BachelorDegree
128,23,8,0,13891,36,Female,100000+,BachelorDegree
128,24,8,0,30308,36,Female,100000+,BachelorDegree
128,25,7,1,25230,36,Female,100000+,BachelorDegree
128,26,7,0,19596,36,Female,100000+,BachelorDegree
128,27,2,0,12125,36,Female,100000+,BachelorDegree
128,28,4,0,14263,36,Female,100000+,BachelorDegree
128,29,7,0,27893,36,Female,100000+,BachelorDegree
128,30,1,0,7501,36,Female,100000+,BachelorDegree
128,31,8,0,17475,36,Female,100000+,BachelorDegree
128,32,7,0,13571,36,Female,100000+,BachelorDegree
128,33,8,0,12537,36,Female,100000+,BachelorDegree
128,34,5,0,18913,36,Female,100000+,BachelorDegree
128,35,4,0,8552,36,Female,100000+,BachelorDegree
128,36,3,0,700457,36,Female,100000+,BachelorDegree
129,1,5,1,20933,28,Male,0-5000,GradHS
129,2,2,0,12299,28,Male,0-5000,GradHS
129,3,5,0,20160,28,Male,0-5000,GradHS
129,4,4,1,30154,28,Male,0-5000,GradHS
129,5,3,1,12106,28,Male,0-5000,GradHS
129,6,7,0,66672,28,Male,0-5000,GradHS
129,7,6,1,27718,28,Male,0-5000,GradHS
129,8,8,0,61182,28,Male,0-5000,GradHS
129,9,8,1,17748,28,Male,0-5000,GradHS
129,10,2,0,40269,28,Male,0-5000,GradHS
129,11,3,0,55465,28,Male,0-5000,GradHS
129,12,5,0,20099,28,Male,0-5000,GradHS
129,13,7,0,84337,28,Male,0-5000,GradHS
129,14,6,0,45838,28,Male,0-5000,GradHS
129,15,2,1,25120,28,Male,0-5000,GradHS
129,16,5,0,29897,28,Male,0-5000,GradHS
129,17,3,0,33956,28,Male,0-5000,GradHS
129,18,1,0,17018,28,Male,0-5000,GradHS
129,19,8,0,33466,28,Male,0-5000,GradHS
129,20,8,1,31641,28,Male,0-5000,GradHS
129,21,4,0,26930,28,Male,0-5000,GradHS
129,22,8,0,11247,28,Male,0-5000,GradHS
129,23,5,0,64688,28,Male,0-5000,GradHS
129,24,1,0,35166,28,Male,0-5000,GradHS
129,25,8,0,76032,28,Male,0-5000,GradHS
129,26,6,0,28622,28,Male,0-5000,GradHS
129,27,7,1,42069,28,Male,0-5000,GradHS
129,28,3,0,73459,28,Male,0-5000,GradHS
129,29,3,0,16747,28,Male,0-5000,GradHS
129,30,1,0,20423,28,Male,0-5000,GradHS
129,31,3,0,29096,28,Male,0-5000,GradHS
129,32,5,0,97806,28,Male,0-5000,GradHS
129,33,8,0,38453,28,Male,0-5000,GradHS
129,34,3,0,17697,28,Male,0-5000,GradHS
129,35,1,0,136116,28,Male,0-5000,GradHS
129,36,2,1,22983,28,Male,0-5000,GradHS
130,1,4,0,18012,36,Male,35000-49999,MastersDegree
130,2,1,1,10214,36,Male,35000-49999,MastersDegree
130,3,7,1,12009,36,Male,35000-49999,MastersDegree
130,4,7,0,23392,36,Male,35000-49999,MastersDegree
130,5,3,1,9277,36,Male,35000-49999,MastersDegree
130,6,5,0,11918,36,Male,35000-49999,MastersDegree
130,7,2,0,34203,36,Male,35000-49999,MastersDegree
130,8,1,1,8423,36,Male,35000-49999,MastersDegree
130,9,8,1,47579,36,Male,35000-49999,MastersDegree
130,10,8,0,210032,36,Male,35000-49999,MastersDegree
130,11,4,0,11077,36,Male,35000-49999,MastersDegree
130,12,6,1,9764,36,Male,35000-49999,MastersDegree
130,13,3,0,25543,36,Male,35000-49999,MastersDegree
130,14,7,0,10916,36,Male,35000-49999,MastersDegree
130,15,5,0,24187,36,Male,35000-49999,MastersDegree
130,16,1,0,10937,36,Male,35000-49999,MastersDegree
130,17,3,0,22722,36,Male,35000-49999,MastersDegree
130,18,8,0,13962,36,Male,35000-49999,MastersDegree
130,19,5,0,13688,36,Male,35000-49999,MastersDegree
130,20,3,0,8472,36,Male,35000-49999,MastersDegree
130,21,1,0,15765,36,Male,35000-49999,MastersDegree
130,22,2,0,16384,36,Male,35000-49999,MastersDegree
130,23,8,0,23196,36,Male,35000-49999,MastersDegree
130,24,1,0,10402,36,Male,35000-49999,MastersDegree
130,25,5,0,11898,36,Male,35000-49999,MastersDegree
130,26,8,0,16744,36,Male,35000-49999,MastersDegree
130,27,7,1,13941,36,Male,35000-49999,MastersDegree
130,28,6,0,10486,36,Male,35000-49999,MastersDegree
130,29,4,0,12044,36,Male,35000-49999,MastersDegree
130,30,7,0,5089,36,Male,35000-49999,MastersDegree
130,31,7,0,8145,36,Male,35000-49999,MastersDegree
130,32,7,0,18848,36,Male,35000-49999,MastersDegree
130,33,1,0,16836,36,Male,35000-49999,MastersDegree
130,34,3,0,10852,36,Male,35000-49999,MastersDegree
130,35,6,0,12726,36,Male,35000-49999,MastersDegree
130,36,5,0,25405,36,Male,35000-49999,MastersDegree
131,1,5,1,34340,55,Male,12000-15999,SomeHS
131,2,1,1,31547,55,Male,12000-15999,SomeHS
131,3,7,1,21279,55,Male,12000-15999,SomeHS
131,4,4,1,23390,55,Male,12000-15999,SomeHS
131,5,1,0,41238,55,Male,12000-15999,SomeHS
131,6,1,1,28782,55,Male,12000-15999,SomeHS
131,7,6,1,43090,55,Male,12000-15999,SomeHS
131,8,1,1,26474,55,Male,12000-15999,SomeHS
131,9,8,1,8041,55,Male,12000-15999,SomeHS
131,10,4,1,19277,55,Male,12000-15999,SomeHS
131,11,5,1,11373,55,Male,12000-15999,SomeHS
131,12,6,1,24455,55,Male,12000-15999,SomeHS
131,13,5,0,76501,55,Male,12000-15999,SomeHS
131,14,5,0,35745,55,Male,12000-15999,SomeHS
131,15,8,0,28273,55,Male,12000-15999,SomeHS
131,16,4,1,63870,55,Male,12000-15999,SomeHS
131,17,3,0,12596,55,Male,12000-15999,SomeHS
131,18,7,1,38848,55,Male,12000-15999,SomeHS
131,19,3,1,34205,55,Male,12000-15999,SomeHS
131,20,2,0,59261,55,Male,12000-15999,SomeHS
131,21,8,1,104640,55,Male,12000-15999,SomeHS
131,22,7,1,54496,55,Male,12000-15999,SomeHS
131,23,5,0,42665,55,Male,12000-15999,SomeHS
131,24,1,0,88015,55,Male,12000-15999,SomeHS
131,25,4,0,42524,55,Male,12000-15999,SomeHS
131,26,6,0,47541,55,Male,12000-15999,SomeHS
131,27,7,1,40966,55,Male,12000-15999,SomeHS
131,28,5,1,65487,55,Male,12000-15999,SomeHS
131,29,2,0,60138,55,Male,12000-15999,SomeHS
131,30,5,1,52395,55,Male,12000-15999,SomeHS
131,31,4,1,26455,55,Male,12000-15999,SomeHS
131,32,1,0,38623,55,Male,12000-15999,SomeHS
131,33,4,0,53208,55,Male,12000-15999,SomeHS
131,34,3,0,45473,55,Male,12000-15999,SomeHS
131,35,3,1,41982,55,Male,12000-15999,SomeHS
131,36,8,0,36866,55,Male,12000-15999,SomeHS
132,1,5,1,11114,24,Male,12000-15999,GradHS
132,2,1,1,6145,24,Male,12000-15999,GradHS
132,3,7,1,6003,24,Male,12000-15999,GradHS
132,4,1,0,3662,24,Male,12000-15999,GradHS
132,5,1,0,10528,24,Male,12000-15999,GradHS
132,6,1,1,8214,24,Male,12000-15999,GradHS
132,7,6,1,13133,24,Male,12000-15999,GradHS
132,8,7,0,9973,24,Male,12000-15999,GradHS
